PlayerScore0,PlayerScore1,PlayerScore10,PlayerScore11,PlayerScore2,PlayerScore3,PlayerScore4,PlayerScore5,PlayerScore6,PlayerScore7,PlayerScore8,PlayerScore9,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,placement,playerAugment1,playerAugment2,playerAugment3,playerAugment4,playerAugment5,playerAugment6,playerSubteamId,profileIcon,pushPings,puuid,quadraKills,retreatPings,riotIdGameName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,subteamPlacement,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchId,missions.playerScore0,missions.playerScore1,missions.playerScore2,missions.playerScore3,missions.playerScore4,missions.playerScore5,missions.playerScore6,missions.playerScore7,missions.playerScore8,missions.playerScore9,missions.playerScore10,missions.playerScore11,bountyLevel
0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,0,0,14713,16,9,FiddleSticks,0,4,12,0,27780,0,25396,0,7,11,0,1,True,11,22,False,True,False,False,False,True,10,12069,10375,0,JUNGLE,0,0,1,6653,1052,0,3916,3135,3175,3330,25,1,6,JUNGLE,0,2,1,624,190215,19054,7546,4,175,0,1,0,1,0,30,2,0,7421,116,31202,0,0,0,0,0,0,0,0,5961,0,my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew,0,3,xAllow,ESP,NONE,0,42,161,75,9,0,12,11,4,4,EAg509b_CKeezH6usrNJQxFsPUquAc4dELrQKfmGBM21do8,1036,,False,100,JUNGLE,40,1878,0,269217,19661,0,39472,0,18180,0,25,951,239,1,0,71579,490,723,0,0,7,0,0,49,11,5,11,False,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,15084,16,99,Lux,0,1,4,3553,5074,3553,15177,0,5,2,0,0,True,7,8,False,False,False,True,False,True,0,12183,11450,0,MIDDLE,0,0,1,1056,6655,3175,4646,4645,0,3340,19,1,5,MIDDLE,0,3,1,661,119777,17459,7683,0,0,0,1,0,0,0,4,3,0,11602,907,9247,0,0,0,0,0,0,0,0,10,0,JjRGR_3DDSyc9N-sCz5wI6rWJStVfw9uVIPhmlJAGgqkm1zcxwZTpiDCgk0beKSs029oq7V5FWK5Vg,0,0,Ashriel,EUW,CARRY,0,50,22,159,22,0,4,4,4,21,Wd1ZodXdp1XzNnGgrVN12W7pJ6__6B5ezPFZMC34gSWfexQ,518,,False,100,MIDDLE,39,1878,0,132624,18978,2300,17097,0,1201,0,207,408,154,1,0,1243,610,167,1,2,7,0,0,27,2,3,11,False,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12103,14,81,Ezreal,0,3,1,4207,16216,4207,14915,0,9,0,1,0,True,2,0,False,False,True,False,False,True,0,10964,8733,0,BOTTOM,0,0,1,1055,3042,3078,3158,3133,1036,3363,24,1,5,BOTTOM,0,2,2,452,7506,5421,4297,0,0,0,1,0,0,0,0,4,0,99653,17220,19156,0,0,0,0,0,0,0,0,4162,0,lySWoAeeaQkEHDzMp0kFrDY9kH085f4VgobQYLrxV5nkn1n2CJnkaOKbBoEiV6DpQZiSSpHEWWrYAw,0,0,Makko Draven,eu1,SOLO,0,242,48,33,5,0,6,21,4,4,4Hb3BfFezlqQtMywqkx0Kfpi3N2f9yvpRwkhC2Ok1I9bPyfb,58,,False,100,BOTTOM,8,1878,0,114111,23417,0,23927,0,2710,0,175,83,260,1,0,6952,775,474,1,2,7,0,0,20,0,4,9,False,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9540,12,161,Velkoz,0,0,4,566,1353,566,10086,0,10,1,0,0,True,29,4,False,False,False,False,False,True,3,9048,9350,0,UTILITY,0,0,1,3871,4628,2031,3175,6653,2055,3364,26,0,2,MIDDLE,0,0,1,454,45999,17258,5733,2,0,0,1,0,0,0,12,5,0,3969,631,16689,0,0,0,0,0,0,0,0,5662,0,4grepnMvZYUrVS5yPu_wWSEMeOAAi-8FZWbvgnoFnOzxL_xdL653T-YJyvxcVSZBieTDcG9WfNs9CA,0,8,BetterFuelHuel,6793,SUPPORT,0,144,61,38,6,0,3,4,6,7,1QxvJcgyIkkt05RBZjD_YP8Heu7yBgVb2v2EyAWlhLLOq9myb04CzNRTtA,270,,False,100,UTILITY,38,1878,0,63670,24571,0,22863,0,1575,698,74,221,233,4,0,13701,6681,439,0,0,7,0,0,76,2,10,31,False,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,18631,18,897,KSante,0,43,4,2013,14405,2013,49608,0,3,2,1,0,True,13,4,False,False,False,False,False,True,3,14212,14230,0,TOP,0,0,0,2502,3075,1031,3111,3065,6662,3340,23,2,11,TOP,0,8,2,1168,6116,2930,14196,1,8,0,0,0,0,0,93,6,0,146671,20680,13685,0,0,0,0,0,0,0,0,6585,5,evfkUKiIfI9UfGf-8GxHpxqzRB6lNOBIVkQCYXVx_A_qyj1LNU1T4as-H_BeLq97CDY_EtIflMBXcw,0,31,mrknlq,EUW,SOLO,0,229,58,115,9,0,5,4,3,12,44NelztEmi5gp9RXnSv_G-amoWYGV9iINGpfgjazSSa2R31iz-bd7-HmOA,162,,False,200,TOP,41,1878,0,156040,24856,1714,31613,0,7702,0,209,1747,40,1,0,3252,1245,3731,2,2,3,0,0,27,2,3,13,True,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,11.0
0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,1,0,18901,18,59,JarvanIV,0,11,2,1429,32422,1429,63570,0,3,2,3,3,True,0,3,False,False,False,False,False,True,2,15491,14025,0,JUNGLE,0,0,0,3748,6610,3065,3110,1037,3111,3364,26,3,15,JUNGLE,324,10,2,869,12719,2730,16235,0,173,0,0,0,1,0,12,7,0,179611,23868,19482,0,0,0,0,0,0,0,0,23,0,S3sAQMhx7fMpAKicHL0aCSbe9g0tavKg0qB92mCdgTOBDo3NWXrjPkH1lHjmYNjJCjN-Sl3CUs21iw,0,2,PlanQ,EUW,NONE,0,121,77,105,10,0,5,4,20,11,kY6qsiMbnMgAjdTF9dvnF8djVvN4Xe_YIwNQP51srCyfaa8,551,,False,200,JUNGLE,29,1878,0,265123,27408,0,40232,0,19774,0,37,601,82,1,0,72791,809,4514,0,1,3,0,0,39,2,8,9,True,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,15.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17896,17,112,Viktor,0,0,3,9080,9374,9080,13894,0,7,0,0,0,True,0,6,False,False,False,False,False,True,3,13067,10625,0,MIDDLE,1,1,0,1056,2503,3111,2055,3135,6653,3363,22,0,1,MIDDLE,0,0,1,422,168526,15624,9379,0,0,0,0,0,0,0,0,8,0,12247,207,5711,0,0,0,0,0,0,0,0,3150,0,HF-Fhrh_8UpwsKwJ0Sd3oUa9XXv9E-XIUa9PvfLRdp7Q09pyo16Nn-hCvluwjwiidc3q2-8wvJeq9A,0,0,Trizepsboi,EUW,SOLO,0,80,14,90,25,0,3,4,4,12,Cla7gv6i6yH0pxWWnAPv7h3Rhu-XEO7UuLrr3_o4ZXDZJ8c,904,,False,200,MIDDLE,10,1878,0,194060,15831,0,17805,0,467,0,252,345,224,1,0,13286,0,2714,3,3,3,0,0,14,1,0,11,True,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,16989,17,22,Ashe,0,10,4,5134,23596,5134,12547,0,5,1,1,0,True,2,17,False,False,False,False,False,True,0,15243,13925,0,BOTTOM,0,0,0,3031,6672,3046,3006,3091,1042,3363,27,3,12,BOTTOM,426,5,2,1089,4181,2922,11558,0,16,0,0,0,0,0,3,9,0,196134,23419,7986,0,0,0,0,0,0,0,0,6794,0,P3yLZyIHKiSHL2wrfUiivcsJk6R25llVYKLxyv7Mx-xwIv0lE9iF8sPFj_vT8ZHDn_yMfjag7R3jqg,0,1,EF Latissimusboi,EUW,CARRY,0,25,92,19,12,0,5,4,4,21,aBUSWfqK7KCqFAQZl2PxYHYJWphzmVm3-zncmCvK4EmpBVE,718,,False,200,BOTTOM,36,1878,0,205422,26771,0,21159,0,1988,0,226,748,224,1,0,5106,429,1614,2,3,3,0,0,27,1,3,12,True,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,12.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11975,14,902,Milio,0,10,3,0,147,0,9218,0,3,0,0,0,True,0,0,False,False,False,False,False,True,1,8604,7150,0,UTILITY,0,0,0,3107,6620,3870,3158,1033,3067,3364,19,0,0,BOTTOM,0,0,0,1063,12312,6470,11117,0,0,0,0,0,0,0,9,10,0,5072,1598,5724,0,0,0,0,0,0,0,0,3837,0,0loR_0h4GEC5ci4TzHRyGTR9k8a3OVDhFswJCyQg4LsdetXiQNbDVViMPBwRvglWbeMINdoghSYeSQ,0,2,HallowedSnap,gwen,SUPPORT,0,58,28,80,6,0,5,7,3,4,JXH8njHXligpLsmHEKypF67PJ8x0IWdMb7N7JomHYgwSMNJr,93,,False,200,UTILITY,24,1878,0,19407,8320,6184,17493,0,12018,8735,30,206,99,6,0,2023,250,651,0,0,3,0,0,72,0,14,25,True,EUW1_7325042783,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,13,3,0,0,16770,17,48,Trundle,0,1,0,7650,12110,7650,20608,0,7,0,0,1,True,17,1,False,False,False,False,False,False,4,11405,11310,0,TOP,0,0,3,3153,3074,3091,3009,1036,0,3363,25,0,2,TOP,0,0,1,395,1778,1418,11748,1,4,0,1,0,0,0,13,1,0,159003,12526,12356,0,0,0,0,0,0,0,0,6214,0,KUbr0MULsSpX3tSPf1a6TZQF_eqqsVJCIhk9GaAI20wNvzHb2VR_XlmgHWiUZYxo3dgXgq4-kuaZgw,0,7,Kara la,Sigma,DUO,0,108,69,17,8,0,3,12,4,4,cfXjtT4gvY3jG_SPYZH4IqezYXnUq16hUmrJYh-H3fAO1u7U,500,,False,100,TOP,16,1799,0,197275,14053,0,27385,0,12984,0,221,198,221,1,0,36494,108,3280,2,2,9,0,0,17,0,0,11,False,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,1,9,11,0,0,14526,15,9,FiddleSticks,0,12,11,28,20402,28,20409,0,7,7,1,0,True,5,34,False,False,False,False,False,False,7,12661,12775,0,JUNGLE,0,0,3,3020,3157,2055,6653,3135,1033,3330,26,1,7,JUNGLE,0,5,2,520,165814,22048,17142,5,145,0,1,0,0,0,33,2,0,7011,204,20683,0,0,0,0,0,0,0,0,5961,0,my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew,0,6,xAllow,ESP,NONE,0,58,156,74,11,0,12,11,4,4,EAg509b_CKeezH6usrNJQxFsPUquAc4dELrQKfmGBM21do8,1036,,False,100,JUNGLE,78,1799,0,232892,23155,0,38975,0,19913,0,30,936,197,1,0,60066,902,1149,0,1,9,0,0,41,9,4,7,False,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,16401,16,103,Ahri,0,19,4,2680,5023,2680,6066,0,2,2,1,0,True,12,1,False,False,False,False,False,False,0,12292,11650,0,MIDDLE,0,0,3,1056,3118,3020,6653,3135,1058,3363,23,3,8,TOP,0,3,2,711,84082,18616,11307,0,2,0,1,0,0,0,39,3,0,13187,2458,3960,0,0,0,0,0,0,0,0,5752,0,D5LR5cNa_jIPQ2TYeUgOLqV8U22S99OInIFzxdHdiDyKnrQbRqNhvRxBdMVAtlKsyaCNJA_ZhjPV4w,0,14,BlackMait,EUW17,DUO,0,103,149,44,38,0,3,12,4,4,cjAs7W4LSs-jll9PFBFrxW1xEeRAyLxrkIKTxmqV3nty5G9NcglqjZHeTw,844,,False,100,MIDDLE,27,1799,0,137261,25980,0,15548,0,5204,0,197,102,69,1,0,39991,4905,280,1,2,9,0,0,30,2,3,16,False,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,8.0
0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,13455,15,18,Tristana,0,11,2,6047,10221,6047,10669,0,8,0,1,0,True,25,0,False,True,False,False,False,False,0,12124,11750,0,BOTTOM,0,0,3,1055,3031,3006,3032,6675,6670,3363,21,1,6,BOTTOM,525,2,2,289,15009,1988,7509,1,8,0,1,0,0,0,13,4,0,161331,20590,12050,0,0,0,0,0,0,0,0,11,0,Arhduw6_sD3pqDYgwM8lT8kFB-JOY42LrsKc6qDbIV8hqFDnk_o1l07fdGh8_76AhQ5gFzv5syB1Kg,0,16,grisis123456,EUW,CARRY,0,54,31,40,4,0,5,21,3,4,gOhGoiaQOUxdN3RU95Y_lgTo3cisOn8kgrxMPOrgmpkkHnE,546,,False,100,BOTTOM,6,1799,0,177772,22848,0,20232,0,2217,0,211,68,252,1,0,1431,269,673,2,2,9,0,0,10,0,2,5,False,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,9502,12,12,Alistar,0,17,10,406,406,406,46103,0,10,7,0,0,True,9,15,True,False,False,False,False,False,8,7146,6800,0,UTILITY,0,0,3,3876,3050,3013,2055,3109,1029,3364,27,0,1,BOTTOM,0,0,1,285,9992,5374,13800,0,0,0,1,0,0,0,12,5,0,3715,1282,17903,0,0,0,0,0,0,0,0,6215,0,SZZVfycrW7BUYTHu-FReSklyNeqiGu-KK7xdae0J1-mVBQ-in6u8udXiYr2r2LQQ6coNdvHUKQLyKg,0,0,AxiomOfChoice,666,SUPPORT,0,33,28,37,10,0,7,14,8,4,aJuA7nEXZC-ZXqraSBrq2j2csmVnXqWt2kD6ytLblziRLIKxkLQtXzeqbQ,86,,False,100,UTILITY,59,1799,0,17653,7561,0,33751,0,5455,2012,26,138,291,5,0,3945,904,2046,0,1,9,0,0,86,8,5,45,False,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18403,18,887,Gwen,0,4,2,13648,20745,13648,25571,0,6,0,1,0,True,0,2,False,False,False,True,False,False,0,14954,13350,0,TOP,1,1,0,1056,3115,3091,3173,3089,3147,3340,20,4,10,TOP,0,2,2,572,128184,18019,9627,0,10,1,0,1,1,0,8,6,0,32521,2177,14858,0,0,0,0,0,0,0,0,6621,0,3EK-1r_96qAZ3agppa43cdOV_dNiun1B1v-ObV34jMAPmUP6-6xGTrcDPwcGNY8KNKBOaC-JKRi2_w,0,0,Yamesiah,EUW,SOLO,0,95,16,99,32,0,3,12,6,14,hSWhdLUureyz4mi7ylG8O86U8T_gzJWJyjZvHR2LtM9hq6DP0lp-cqhf8A,73,,False,200,TOP,9,1799,0,215984,24071,0,25595,0,3857,0,251,114,247,1,0,55278,3874,1110,3,4,5,0,0,12,0,1,6,True,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,10.0
0,0,0,0,0,0,0,0,0,0,0,0,1,19,12,0,0,16697,17,62,MonkeyKing,0,17,1,4958,41719,4958,35665,0,6,1,0,3,True,20,5,False,False,False,False,False,False,14,12967,11108,0,JUNGLE,0,1,0,6610,3078,3111,3155,3044,3067,3364,21,1,5,MIDDLE,274,2,1,353,24267,2903,14943,1,201,0,0,1,0,1,38,7,0,158507,15207,24303,0,0,0,0,0,0,0,0,4533,0,d0e16VV6YvB7jU_2M4oxQy98o3pkNCY6vkL5lwSHUHb6xil4lL6s6LZxvICfYqc3-JoWy-3ktQvnGg,0,10,unforgiven,1930,SUPPORT,0,196,44,123,22,0,5,4,20,11,irCyPUXsyViNF6ZoP1GmQ5Ud6wFrs0W_tiljzHGF3klB7aTpuuBRGTcpuQ,372,,False,200,JUNGLE,19,1799,0,292733,19564,0,40371,0,17056,0,30,221,190,1,0,109957,1453,1124,2,4,5,0,0,25,1,4,3,True,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15585,16,99,Lux,0,7,2,1882,2775,1882,8235,0,6,0,0,0,True,4,0,False,False,False,False,False,False,0,10653,10050,0,MIDDLE,1,1,0,1056,6655,3020,3041,4646,1058,3363,21,1,3,MIDDLE,0,2,1,623,132951,17777,8583,0,0,0,0,0,0,0,0,8,0,12596,823,4520,0,0,0,0,0,0,0,0,4217,0,OK6D83WiPVSOUwez1ieOXSoRsn6l8kmAPea0pHxV7PJvmcNqqUODNICyGy7qjD9dyETXyZXVIqeoAQ,0,0,Gnezdo TFT,BEKON,CARRY,0,37,27,182,15,0,4,4,2,12,mUrg9uj-7D-KVF0-lKA56XQZFsWaur2jZgAPileq_mO0xjcJ,282,,False,200,MIDDLE,29,1799,0,151324,19248,2629,14241,0,1001,0,209,438,146,1,0,5776,647,1137,0,1,5,0,0,22,0,2,10,True,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,1,0,17068,17,145,Kaisa,0,13,2,8079,32481,8079,11847,0,3,0,2,0,True,0,0,False,False,False,False,False,False,0,15290,12750,0,BOTTOM,1,2,0,1057,3140,3006,6672,3302,3124,3363,29,2,11,BOTTOM,0,8,3,748,38297,8894,6766,0,12,0,0,1,0,0,8,9,0,175596,18323,7577,0,0,0,0,0,0,0,0,4658,0,avMkx3A8zO1ysdWDh4J8kV4Hx6CD-yr4F8t50bga_Hk2LCH-124UClBIJQFKAVF7XPesFekD9YxWIw,0,5,BeRRii,EUW,CARRY,0,88,31,67,7,0,5,21,2,4,Y9Gr7hU9IREgfdy2phPcO1smvF42lI3S1KOVSQ84o4t-osAL,217,,False,200,BOTTOM,7,1799,0,216949,28128,0,15428,0,3486,0,250,115,70,1,1,3056,910,1084,3,5,5,0,0,12,0,2,7,True,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,11.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12346,14,526,Rell,0,3,11,1869,5274,1869,46511,0,3,6,1,0,True,0,0,False,False,False,False,False,False,8,10715,9550,0,UTILITY,0,2,0,3190,3869,4643,3084,3111,0,3364,25,2,5,BOTTOM,0,2,2,1101,18265,10457,14686,0,0,0,0,1,0,0,1,10,0,9714,5782,12638,0,0,0,0,0,0,0,0,601,0,mZzzblcXqj0BRB_GHru8eCyDI-q2MC4FAJvGk_7p9utpjD5w3EDnW-UMnw2LVrNFUrp0B5-UaNotkw,0,0,Cute KittyCats,EUW,SUPPORT,0,56,63,80,9,0,6,3,5,4,rmzGpxJM8X9wAOYx_jNPywq9n0XVakYS4ofjellfHveO9lY,204,,False,200,UTILITY,53,1799,0,34294,16784,844,30958,0,4319,0,38,162,117,1,0,6314,544,3632,1,5,5,0,0,99,8,11,42,True,EUW1_7325019936,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,22268,18,86,Garen,0,4,1,15841,35395,15841,42084,0,5,0,1,0,True,16,13,False,True,False,True,False,True,0,19746,17850,0,TOP,0,2,0,3033,3046,3170,3742,3031,6631,3340,25,2,15,TOP,1153,6,3,785,401,231,9425,0,6,0,0,1,0,0,32,1,0,256327,25845,25858,0,0,0,0,0,0,0,0,5408,2,jidFAp0Mv354NtPcsuYllMdOadljOdefGNKWw_WEEsZDYNCC0b8DgVPH-8MefjBRQNjmPYuHilKlVA,0,9,TrapZzz,EUW,SOLO,0,100,13,103,9,0,5,4,8,14,opdO036iGfLPtGJ3_Z6EBtAXOLdusC0QqAdB3zp4ZYlv5G8,631,,False,100,TOP,38,2120,0,267796,35428,0,38445,0,1756,0,285,193,179,1,1,11068,9351,3161,4,8,4,0,0,26,0,5,12,True,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,15.0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,2,0,19235,18,9,FiddleSticks,0,16,9,2161,48698,2161,26601,0,3,7,0,4,True,8,24,False,False,False,False,False,True,13,14057,12975,0,JUNGLE,0,1,0,6653,3157,0,3135,0,3175,3330,21,1,5,JUNGLE,0,3,1,1031,212027,25646,14583,2,207,0,0,0,0,0,40,2,0,9139,431,25364,0,0,0,0,0,0,0,0,5961,5,my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew,0,10,xAllow,ESP,NONE,0,58,188,86,8,0,17,11,4,4,EAg509b_CKeezH6usrNJQxFsPUquAc4dELrQKfmGBM21do8,1036,,False,100,JUNGLE,58,2120,0,301104,26974,0,41057,0,24953,0,22,863,138,1,0,79934,896,1110,1,4,4,0,0,75,7,9,7,True,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,20303,18,50,Swain,0,13,2,824,4118,824,31117,0,7,0,0,0,True,4,1,False,False,False,False,False,True,0,13385,12000,0,MIDDLE,0,1,0,3170,2420,3121,3116,6653,0,3340,24,1,5,MIDDLE,0,4,1,436,151753,24412,18970,1,0,0,0,0,0,0,7,3,0,16190,1280,23418,0,0,0,0,0,0,0,0,4087,0,nNMec_i262yu3cqsiH1_G3UvTE3J6_P0DbVNHnOEZcZajL4zIkqQXul0jR5_hOK_Vs8MmJRGA7eq-A,0,2,Even03,EUW,SOLO,0,188,50,72,19,0,5,4,3,12,Jz3EKFuPoAXzZ9PlJYnGAXha3ttqjfSYJVaNbdO4LLukMAQ,807,,False,100,MIDDLE,53,2120,0,168651,25771,0,46696,0,13806,0,237,486,223,1,0,708,78,4307,1,2,4,0,0,25,0,4,12,True,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,1,8,10,0,0,15678,16,51,Caitlyn,0,2,1,11855,49045,11855,14695,0,8,0,1,0,True,1,1,False,False,False,False,False,True,4,14369,13820,0,BOTTOM,3,3,0,3032,3031,6676,3006,3035,1018,3363,27,2,11,BOTTOM,2015,5,2,509,3844,2337,10206,0,16,0,0,0,0,0,6,4,0,240252,33779,15758,0,0,0,0,0,0,0,0,6217,0,5SUfUqsuQsFQKtdm6GNKKrJYmkUOee0w0CPO2D0VhrVgnGrn6QeXKvGmSKQ-692dQzuZV20RJ5hZ1A,0,0,r a t  i n  m y,999,CARRY,0,72,83,32,4,0,6,21,4,4,6TMuTwNGLL320sd5Oyoa16PsA8xuaEvJDFHwsK7Ez7R03WQ,555,,False,100,BOTTOM,24,2120,0,253472,36430,0,27090,0,4544,0,184,105,236,1,0,9375,312,1124,3,6,4,0,0,23,0,5,10,True,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,11.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15314,16,267,Nami,0,6,6,1914,6113,1914,7705,0,2,3,0,0,True,1,13,False,False,False,False,False,True,1,10609,9675,0,UTILITY,0,3,0,3171,4005,6617,3870,3504,3114,3364,27,0,1,BOTTOM,0,0,1,1239,21796,12358,9208,0,2,1,0,1,0,0,12,5,0,7521,1420,7825,0,0,0,0,0,0,0,0,3776,0,7zb0pQWQVeaVS87uJQ0nQHmbtOys-TlhN-YftLWPBPar-G46rap3AMKKmZSPH5ISUehBnvTDwmPJdw,0,0,Mt Alura,NED,SUPPORT,0,40,92,94,12,0,3,4,5,7,aYCpVuygD-myANY96ubH-trbzkGaSmcx3xtGJ30mTQeHwcM,936,,False,100,UTILITY,49,2120,0,31118,13778,3270,18558,0,29471,20942,29,242,71,5,0,1800,0,1525,1,6,4,0,0,89,3,12,26,True,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18968,18,122,Darius,0,1,4,7561,7561,7561,29454,0,8,1,1,0,True,7,0,False,False,False,False,False,True,0,14908,14308,0,TOP,0,0,3,3078,3053,3143,4401,1055,3009,3340,25,2,5,TOP,0,3,3,822,0,0,14248,0,11,0,1,0,0,0,0,6,0,193266,14742,16905,0,0,0,0,0,0,0,0,1628,0,5wBNXN8uD6DzCbv53FhMPWCx7NIvNDdcO5e_qGk1jZJ_0cvHT8B6kCgh4eC8ftBWWIM1q2SUIZYkaA,0,0,1MPER4TOR,1VS9,SOLO,0,92,117,8,9,0,6,6,4,4,O1w2EL0GgT2yFHR0GehpaNgZJ2a5FWXmpIXDQPc_Zjuotbzj,492,,False,200,TOP,11,2120,0,205185,19096,0,36410,0,6928,0,290,91,193,1,1,11918,4354,5256,2,2,10,0,0,23,1,0,14,False,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,5.0
0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0,16735,17,254,Vi,0,7,7,0,12936,0,50805,0,11,5,0,1,True,9,13,False,False,False,False,False,True,0,12289,11858,0,JUNGLE,0,0,3,3078,6610,3053,3111,1036,0,3364,30,1,4,MIDDLE,216,2,1,510,0,0,17777,0,208,0,1,0,0,0,6,7,0,220337,20949,30437,0,0,0,0,0,0,0,0,6283,0,L-iI_i-JNOcMwsZSrUVL-yaUpUvFRtBD5_NQfZwPu1fkXmMvWvSXgBDurloqi44Rvl13Q85KXs2zYg,0,0,4 PIGS IN TEAM,pigs,SUPPORT,0,122,0,129,8,0,5,4,22,11,L5rxmwQu4iHWfQuFK_ug9eIWbSkcoKAxHnCmOtkbZtFtplM,197,,False,200,JUNGLE,37,2120,0,329714,22085,0,49025,0,14318,0,20,432,390,1,0,109377,1135,810,0,0,10,0,0,30,5,4,5,False,EUW1_7324997611,0,0,0,0,0,0,0,0,0,0,0,0,4.0
